senator_name,senator_username,label,tweet
Warren,SenWarren,left,"Right now, Russian oligarchs and criminals can secretly stash their assets in U.S. private equity firms and hedge funds.  and I are calling on  and  to close this loophole."
Warren,SenWarren,left,I've been fighting for legislation to set enforceable ethics rules in the Supreme Court for years. Conflicts of interest undermine public confidence and self-policing isn't working. We need rules in place and Justice Thomas needs to answer on his apparent ethics breach. 
Warren,SenWarren,left,Big banks like  have repeatedly cheated consumers and walked away with only a slap on the wrist. I agree with : it's time for regulators to step in and hold financial institutions accountable when they break the law. 
Warren,SenWarren,left,". pads its profits by advertising free tax filing services and then tricking low-income Americans into paying through the nose.  is right to crack down on their deceptive practices &amp; I urge the IRS to create its own, truly free filing software."
Warren,SenWarren,left,I’ll be speaking with  on  soon about the push for answers and accountability on Justice Thomas’s apparent conflicts of interest. Tune in!
Warren,SenWarren,left,I have a plan (and a bill!) to strengthen our sanctions.We cannot allow the use of crypto to undermine sanctions against Putin's war in Ukraine.
Warren,SenWarren,left,"Our tax system is badly broken. That's why Democrats have a plan to raise taxes on millionaires and billionaires, the people at the top who are not paying taxes at the same rate as everyone else. "
Warren,SenWarren,left,"Justice Thomas failed to recuse himself from cases about the 2020 election &amp; Jan 6, while his wife was leading efforts to overturn the election.  &amp; I are leading over 20 colleagues to demand answers about this potentially egregious ethics breach."
Warren,SenWarren,left,"I look forward to joining  soon to discuss President Biden's proposed budget, including reforms to executive pay and a minimum income tax for billionaires.Hope you'll tune in!"
Warren,SenWarren,left,"It’s time to ban Members of Congress from owning or trading stocks. The American people agree, and so does a broad coalition of organizations committed to promoting ethics in government. Congress needs to act and pass my Bipartisan Ban on Congressional Stock Ownership Act. "
Warren,SenWarren,left,"It was great meeting with Judge Ketanji Brown Jackson today! In our country’s history, there have been 115 Supreme Court Justices—not one has been a public defender and not one has been a Black woman. We need more judges like her. She'll make an exceptional Supreme Court Justice. "
Warren,SenWarren,left,"I've long called for a wealth tax to ensure billionaires pay their fair share, just like everyone else. I'm glad  proposed a Billionaires Tax in the budget, ensuring the ultrarich pay taxes on their income and raising critical revenue to invest in our economic security."
Warren,SenWarren,left,"President Biden’s budget calls for addressing the misaligned incentives that encourage excessive stock buybacks. Congress must address this. , ,  and I are working on legislation to reform executive compensation."
Warren,SenWarren,left,43 million borrowers are getting crushed by their student loans.  should . Let's get this done.
Warren,SenWarren,left,"Senators and Representatives should not be allowed to own or trade stocks, period. It's time to put an end to it —  and I have a bipartisan plan for that."
Warren,SenWarren,left,"Everyone is talking about inflation &amp; giant corporations have figured out that's an opportunity to not only pass along their own costs, but also do some price gouging to pad their profits. We must enforce our antitrust laws &amp; promote competition so consumers don’t get ripped off."
Warren,SenWarren,left,We need to lower costs for Americans. It's time for Congress and the President to use all our tools to crack down on monopolies that allow big companies to charge high prices for insulin and other prescriptions. Let’s do this.
Warren,SenWarren,left,It’s beyond time to end Title 42.
Warren,SenWarren,left,Corporate landlord  reported its highest net income on record last year— $5.9 billion—after hiding behind inflation to raise rent on hardworking families. We need to loosen private equity’s grip on the housing market.
Warren,SenWarren,left,"Just like our roads and bridges, child care is critical infrastructure. It was great visiting 's Head Start in Dorchester, Massachusetts with . I'm going to keep fighting for universal child care and higher wages for every child care worker in America. "
Warren,SenWarren,left,"Corinthian College defrauded hundreds of thousands of students, but seven years later, many students are still buried in debt. We're calling on  to swiftly discharge the debt of students defrauded by Corinthian and deliver the relief they were promised. "
Warren,SenWarren,left,"Judge Ketanji Brown Jackson’s work in the trenches, representing those without means or power, provides her with an invaluable perspective to serve as a Supreme Court Justice. We need more judges like her on the bench. My  op-ed:"
Warren,SenWarren,left,Water is a human right and Wall Street shouldn't be allowed to exploit it for profit.   and I introduced a bill to protect water from Wall Street speculation and ensure this essential resource isn't auctioned off to the highest bidder.
Warren,SenWarren,left,"Immigrants and refugees make our country stronger. With millions of Ukrainians fleeing Putin's brutal assault on women, children, &amp; innocent civilians, we must continue leading with our values &amp; do as much as we can to provide safe harbor to those in need."
Warren,SenWarren,left,"Giant ocean carrier conglomerates are exploiting antitrust exemptions, driving up shipping costs and consumer prices. The result? They are raking in a record $190 billion in profits. I want answers."
Warren,SenWarren,left,"Women owe over two-thirds of student debt. Canceling student debt would help give millions of women a fair shot at starting a business, saving for a home, and pursuing their dreams. Student debt is a gender justice issue. It’s time for  to act."
Warren,SenWarren,left,"Home care workers help adults and people with disabilities live with dignity.These essential workers shouldn't have to live in poverty — I'll keep fighting for a historic investment to ensure living wages, good benefits, and collective bargaining rights for home care workers. "
Warren,SenWarren,left,"Madeleine Albright came to America as a refugee and broke barriers as the first woman to serve as U.S. Secretary of State. She was a powerful champion for human rights and democracy, and she inspired generations of future leaders. My heartfelt condolences to her loved ones."
Warren,SenWarren,left,"Judge Ketanji Brown Jackson’s nomination is historic. Once confirmed, she will be the first Black woman and first former public defender to sit on the Supreme Court. Her perspective is long overdue on the bench. Watch my speech: "
Warren,SenWarren,left,"One way to fight inflation: affordable child care. Many parents, particularly women, want to return to work but cannot afford child care, which is contributing to labor shortages.The Senate must provide relief and help lower costs for working families. "
Warren,SenWarren,left,"Women, Latinos, and Black students borrow more money to go to college.  should  to help close the racial wealth gap, advance gender justice, and bring immediate relief to millions of Americans. Let's get it done. "
Warren,SenWarren,left,Our judiciary shouldn’t be reserved for those whose only experience is representing the wealthy &amp; well connected. Judges with experience as public defenders are equipped to understand what brings everyday Americans into the courtroom—it's why we need Judge Jackson on the Court.
Warren,SenWarren,left,The student loan payment pause has provided immediate relief to millions of Americans. But now private student loan companies like  and  are lobbying behind closed doors to end the pause so they can boost their profits. It's shameless and wrong. 
Warren,SenWarren,left,"Captain Ross A. Reynolds of Leominster, Massachusetts, lost his life in a V-22 Osprey aircraft crash during a training exercise in Norway. I extend my deepest condolences to his family, and all those who lost loved ones in this tragedy."
Warren,SenWarren,left,"Today I joined federal, state, and local leaders to celebrate the opening of the first branch of the Green Line Extension. I fought hard to secure funding for this project—it'll help improve transit options for residents, tackle the  and right past injustices. "
Warren,SenWarren,left,"I've long called for climate risks disclosure and these rules are a step in the right direction. But it's clear that special interests influenced, delayed, and weakened this policy.  and  must finalize strong rules without delay. "
Warren,SenWarren,left,"Judge Ketanji Brown Jackson is exceptionally qualified to serve as the next Supreme Court Justice. As a former public defender, she will bring invaluable perspective &amp; insight to the court. This is an historic nomination, &amp; I'll fight hard with my colleagues to get her confirmed."
Warren,SenWarren,left,"Most of our markets are dominated by a few giant companies—take a look at the oil, meatpacking &amp; grocery industries. What happens when there's a lot of concentration and little to no competition? Companies raise consumer prices to expand their profits because they can. "
Warren,SenWarren,left,Americans pay exorbitant prices for prescription drugs they can't afford while drug companies are making money hand over fist by gaming the rules to limit competition and keep prices high.  has the authority to lower drug prices all on his own—and he should use it.
Warren,SenWarren,left,I graduated from a state school that cost $50 a semester. Every person in America should be able to go to college without being crushed by student debt.  should .
Warren,SenWarren,left,". and I introduced a Windfall Profits Tax that says: if you're a Big Oil company engaged in price gouging, you're gonna have to give up a big chunk of your ill-gotten gains.Big Oil shouldn't be making billions in profits while Americans get crushed at the pump. "
Warren,SenWarren,left,"Without robust competition, large corporations can use inflation as a pretext to abuse their pricing power and jack up prices for consumers at the grocery store, at the gas pump &amp; at the pharmacy.I have a plan to create more competition to lower costs."
Warren,SenWarren,left,"Too many people with diabetes ration their insulin. I've talked to a veteran that had to share insulin between his sister, niece &amp; himself because they didn't have the money—that is wrong. We should cap insulin costs at $35 a month &amp; allow Medicare to negotiate drug prices. "
Warren,SenWarren,left,Important work by  to pressure the top credit reporting agencies to stop failing consumers.  Removing medical debt from credit reports will help millions of Americans get a car loan or afford a home mortgage. Big relief for working people.
Warren,SenWarren,left,The American Rescue Plan is helping reduce poverty in Puerto Rico. It expanded the Child Tax Credit and Earned Income Tax Credit and is providing aid to US citizens who were devastated by a financial crisis and natural disasters. 
Warren,SenWarren,left,Student debt has made it harder for Black student borrowers and women to get ahead and pursue their dreams.  should .Tune in for my conversation with :  
Warren,SenWarren,left,Veterans deserve quality health care at VA facilities in their communities &amp; I’m deeply concerned that the  hasn't been thoroughly engaging with veterans in Massachusetts. We need a transparent &amp; fair process to make sure proposed closures aren’t a barrier to care. 
Warren,SenWarren,left,. has repeatedly &amp; systematically ripped off its customers. Now it’s turned away Black homeowners looking to refinance their mortgages at higher rates than any major bank. We need to break up this big bank.  &amp; I are demanding answers. 
Warren,SenWarren,left,"We can't allow Putin &amp; his cronies to hide their wealth &amp; evade economic sanctions using cryptocurrency. My new bill w/, ,  &amp; colleagues would close this potential avenue for evasion &amp; ensure Russia is held accountable."
Warren,SenWarren,left,"Black students borrow 35% more money to attend college than non-Black students. With a stroke of a pen, President Biden can  and help close the racial wealth gap."
Warren,SenWarren,left,"Everyone knows big drug companies use their market power to take advantage of consumers &amp; increase prices. But when I called on  to explain drug price hikes, instead of owning up, they were evasive &amp; misleading. There's no reason for their behavior other than price-gouging. "
Warren,SenWarren,left,"Big companies have had free rein over our economy for too long—squashing competitors to get bigger &amp; abusing their market power at the expense of families.My bill w/ would ban the biggest, most anticompetitive mergers, protect workers &amp; bring back real competition."
Warren,SenWarren,left,25 top oil and gas companies made a combined $205 BILLION in profits last year. What did they do with the money? They rewarded their shareholders &amp; bought back stocks—all while Americans are struggling at the gas pump. We need to tax these companies on their massive profits.
Warren,SenWarren,left,More than 20% of federal student debt is held by borrowers over the age of 50. The student debt crisis is holding back working people trying to save for retirement.  should .
Warren,SenWarren,left,"Sarah Bloom Raskin—a Fed Governor, Deputy Treasury Secretary, Maryland Banking Commissioner—is an honorable public servant. She had the courage to call out the financial risks of climate change, so the fossil fuel industry and special interests brought her down. It’s shameful."
Warren,SenWarren,left,". is receiving $5 million in transit funding to modernize and electrify buses at the Quincy Bus Maintenance Facility! These investments are critical to improve public transportation, fight environmental injustices, reduce greenhouse emissions &amp; combat the . "
Warren,SenWarren,left,"Investing in universal child care would make nearly a decade’s worth of progress in closing the gender pay gap. It would help more women work full-time, add $90K lifetime earnings for moms with 2 kids &amp; raise wages for child care workers.  "
Warren,SenWarren,left,"This is the problem we've got: when something causes supply costs to go up just a little, giant corporations — grocery chains, rental car companies, and many more — use inflation as a cover to expand their profits. We have to stop corporations from cheating families. "
Warren,SenWarren,left,"The  will finally begin the process to clean up the Neponset River in Massachusetts — a big win for our environment and the local community. It was great to join , ,  &amp; local leaders at today’s superfund announcement. "
Warren,SenWarren,left,"Manufacturers raised prices for 72% of the 100 top-selling brand name drugs in January alone, because drug companies use their monopoly power to keep prices high. It's time to end Big Pharma's rampant price gouging."
Warren,SenWarren,left,"I’m looking forward to speaking with  on  at 8pm ET. We'll discuss Putin's war in Ukraine, cracking down on corporate price gouging, and why  should cancel student debt. I hope you’ll tune in! "
Warren,SenWarren,left,"About 40% of people with student loan debt don’t have a college diploma. Many students enroll in college with hope of a degree and a better job, but then life gets in the way and they’re left with mountains of debt.  should ."
Warren,SenWarren,left,"Big Oil raked in $174 billion in profits last year—and as Putin's invasion of Ukraine drives up gas prices, they're on track to make even more. We need a Windfall Profits Tax to curb profiteering, invest in clean energy &amp; provide relief to Americans getting gouged at the pump."
Warren,SenWarren,left,"After the 2008 crash,  paid millions for unfairly steering Black &amp; Hispanic homeowners into subprime mortgages &amp; fees. Now, they've been caught discriminating against Black homeowners trying to refinance mortgages. We have to break up this bank."
Warren,SenWarren,left,"Check out my conversation with  on . We spoke about Putin's war in Ukraine, sanctions and crypto, lowering costs for Americans, and why  should ."
Warren,SenWarren,left,The Sacklers made a fortune addicting Americans to deadly drugs and fueling our nation’s opioid crisis. I’m glad that Cheryl and Kimberly from Massachusetts confronted the Sacklers for the terrible harm they've caused — we must hold them accountable. 
Warren,SenWarren,left,"Big banks like , , and  make fortunes by charging consumers overdraft and other junk fees — costing American families billions of dollars each year. They should eliminate these predatory fees now. "
Warren,SenWarren,left,"3 out of 10 adults did not take their medications as prescribed last year due to the high costs — that's shameful. Meanwhile, drug companies do everything they can to limit competition and keep prices high. We must tackle Big Pharma’s monopoly power to bring prices down."
Warren,SenWarren,left,"Thousands of teachers, nurses, first responders &amp; servicemembers are finally getting the student debt relief they earned thanks to  overhaul of the Public Service Loan Forgiveness Program.Now,  should ."
Warren,SenWarren,left,Putin's war is driving up gas prices — and Big Oil companies are raking in record profits. I’m joining  in introducing a Windfall Profits Tax to curb Big Oil profiteering and provide relief to Americans at the gas pump.
Warren,SenWarren,left,"Just four airlines control 80% of the airline industry. If the  &amp;  merger goes forward, it could hurt competition and workers &amp; drive up ticket prices. My colleagues and I want the Biden Administration to scrutinize this deal."
Warren,SenWarren,left,One of the reasons why prices are rising and consumers are paying more? Large corporations are using inflation as a cover to expand their profits. We need to lower costs for Americans by cracking down on corporate price gouging and creating more competition.
Warren,SenWarren,left,We need to use every opportunity for economic pressure to hold Putin accountable—and ' decision to ban Russian oil in the U.S. is the right thing to do. The President and Senate Democrats will use every tool to bring down costs for families. 
Warren,SenWarren,left,"I stand with  &amp;  fighting for better wages. They've been dedicated to supporting frontline workers by repairing engines of firetrucks, buses, hospital generators &amp; more.  should recognize their skills &amp; negotiate a fair contract. "
Warren,SenWarren,left,"Title 42 is a dangerous, inhumane relic of the Trump era that has been used to thwart the right to seek asylum. We must lead with our values and ensure that no one fleeing danger is put in harm’s way. It’s beyond time we end Title 42 completely."
Warren,SenWarren,left,"I've been ringing the alarm bell on crypto, from consumer protection to the environment to national security—especially since Russian elites can use digital assets to undermine sanctions.  is right to spotlight crypto’s risks and we need strong rules before it’s too late."
Warren,SenWarren,left,". has been caught cheating consumers too many times and in this case, they were caught rigging the arbitration process to escape accountability for their actions—and  let them.   &amp; I want answers from . "
Warren,SenWarren,left,"Thanks to the Bipartisan Infrastructure Law and American Rescue Plan, we're making investments to electrify our public buses and rail systems. These investments are critical to reduce our reliance on fossil fuels and lower costs for families. "
Warren,SenWarren,left,"Putin's war is causing gas prices to rise, but this is no excuse for large oil companies to pad their bottom line with war-fueled profits.Senate Democrats are watching closely — and already working on a windfall profits tax. "
Warren,SenWarren,left,I'll be speaking soon with  on  about my new bill to ensure crypto isn't used by Putin and his cronies to undermine our economic sanctions. Hope you'll tune in! 
Warren,SenWarren,left,Big oil companies are making higher profits off Putin’s war in Ukraine — while families pay higher prices at the pump. It’s time for billionaire corporations to pay their fair share &amp; invest in clean energy. We can reduce our reliance on fossil fuels &amp; reduce costs for families.
Warren,SenWarren,left,Big corporations love when they don’t have competition. They can raise prices on consumers — and lower wages and worsen treatment of workers.We need to increase competition in the labor market and strengthen workers’ bargaining power.
Warren,SenWarren,left,".,  &amp; I have a resolution to designate today, the first Monday in March, as COVID-19 Victims and Survivors Memorial Day. COVID-19 has cost us too many lives. We must honor those lives &amp; those who are impacted by this pandemic."
Cardin,SenatorCardin,left,"Libraries are the centers of our communities, where people come together to connect. Today's libraries give everyone access to essential resources like broadband, Wi-Fi and programs for all ages. Celebrate  by visiting your local library!"
Cardin,SenatorCardin,left,Free tests for Medicare beneficiaries is here! See the letter that my colleagues and I signed in January urging  to require Medicare to cover costs for at-home rapid COVID-19 tests.
Cardin,SenatorCardin,left,"Medicare Part B beneficiaries, including those enrolled in Medicare Advantage plans, can now access FREE over-the-counter COVID-19 tests. We’ve been asking for this since earlier this year. "
Cardin,SenatorCardin,left,The images of the Bucha massacre are horrifying and devastating. We must hold Putin accountable for these war crimes.
Cardin,SenatorCardin,left,This week we will see Judge Ketanji Brown Jackson become Associate Justice Jackson of the Supreme Court of the United States of America. I’m looking forward to voting YES on her historic confirmation.
Cardin,SenatorCardin,left,"Libraries share the truth and fight misinformation during a time when unreliable and false information is easily spread. Thank you, library workers, for keeping the truth alive. "
Cardin,SenatorCardin,left,"Join me and  TOMORROW from 12-1 pm to listen to a panel of experts testify to the need for the Private Prison Information Act, legislation introduced by Rep. Raskin and myself. RSVP at  "
Cardin,SenatorCardin,left,"I am proud to join , the  and  to announce major federal funding to the Mid-Bay Island project.The project will restore &amp; expand ecosystems, providing hundreds of acres of wetland and terrestrial habitat in the Little Choptank River. "
Cardin,SenatorCardin,left,"Today,  and I celebrated a $2.4 million infusion of congressionally directed spending to enable the renovation of the historic Pikesville Armory. A major step toward the redevelopment of this Maryland landmark. "
Cardin,SenatorCardin,left,Judge Ketanji Brown Jackson is eminently qualified and has an outstanding career and character. I look forward to the opportunity to vote in favor of Judge Jackson’s nomination to .
Cardin,SenatorCardin,left,"When  took office, our economy was facing a crisis. Democrats acted by passing the . After one year, employee wages are rising and we added 7.9 million new jobs. "
Cardin,SenatorCardin,left,"Good news from , Title 42 will be suspended on May 23. This is an essential step, which I have called for, to restore the rights of asylum seekers. "
Cardin,SenatorCardin,left,"99% of the world breathes polluted air. The Clean Air Act helped reduce air pollution in the US over the past 50 years even as population and energy demands grew. And, for every $1 spent on clean air protection, we get more than $40 of benefits in return."
Cardin,SenatorCardin,left,The required 38 states have ratified the ERA.  The House has passed legislation eliminating the deadline for ratification.  Now it is up to the Senate to remove any obstacles to certifying the ERA as the 28ᵗʰ amendment.  
Cardin,SenatorCardin,left,"You cannot believe anything that Putin or Russia says.  There may have been some “peace talks,” but Russian air attacks continue. We have to give Ukraine what they need to defend their country.  "
Cardin,SenatorCardin,left,"Today  and I joined local faith leaders outside of P.S. 103, where Justice Thurgood Marshall went to school, to celebrate the federal investments that Sen. Van Hollen and I secured for the community. "
Cardin,SenatorCardin,left,"Unemployment is down to 3.6%. 431,000 jobs added in March. That’s the ."
Cardin,SenatorCardin,left,"Paige is a junior at  and the only student member designee. Dr. Goldson is the CEO of , the 20th largest school district in the nation. Both proudly representing Marylanders on the Board!"
Cardin,SenatorCardin,left,Congratulations to Marylanders Paige Black and Dr. Monica Goldson for being appointed to the Board of Advisors on Historically Black Colleges and Universities!
Cardin,SenatorCardin,left,"Everyone deserves to live life as their most authentic self without fear of violence. We see you, and we appreciate you for who you are and will continue to fight for a more inclusive society. "
Cardin,SenatorCardin,left,.’s loan products and technical training will be essential to our efforts to build a robust and diversified supply chain in America.
Cardin,SenatorCardin,left,I am proud that  is committed to increasing our domestic production capacity to reduce costs and fight inflation. Even prouder that he sees  as key to his plan.
Cardin,SenatorCardin,left,"The COVID-19 pandemic highlighted the need to rebuild our domestic supply chain, and investing in small manufacturers must be central to that plan"
Cardin,SenatorCardin,left,"122 years after the introduction of the first federal anti-lynching bill and over 200 failed attempts to pass similar legislation later,  signed the Emmett Till Anti-lynching Act into law. Lynching is now a federal hate crime."
Cardin,SenatorCardin,left,"The healthier we make the Chesapeake Bay watershed, the healthier the regional economy. I will continue our fight to protect and conserve the Bay. "
Cardin,SenatorCardin,left,I applaud the House for passing the Securing a Strong Retirement Act. Americans need to save more so they can retire with the stability they deserve.  and I look forward to working with our colleagues to move this legislation in the Senate.
Cardin,SenatorCardin,left,". budget addresses security concerns and increases taxes on large corporation and America’s wealthiest individuals, making them pay their fair share."
Cardin,SenatorCardin,left,"Saddened by the news of the attacks in Israel that killed 5 people today and 6 others this week, my heart goes out to their families and loved ones.The heightened violence against innocent civilians in Israel over the past two weeks is alarming. These incidents must be stopped. "
Cardin,SenatorCardin,left,"Today, SFRC approved S.3199, a much needed bill on .This bill is the first step in holding all parties responsible for the conflict in Ethiopia accountable for the gross human rights violations they have committed &amp; the catastrophic humanitarian crisis they’ve enabled."
Cardin,SenatorCardin,left,The ongoing conflict in  is heartbreaking and increasingly troubling. I will continue to work in Congress to do everything to bring the parties to the civil conflict together in a genuine National Dialogue.
Cardin,SenatorCardin,left,"68 Senators believe it is time for the American presence on the Council to be used to address major human rights problems. By unfairly singling out Israel, the UNHRC is discrediting the only Jewish state &amp; is likely to further fuel antisemitism worldwide."
Cardin,SenatorCardin,left,Equality under our Constitution isn’t a partisan issue — it’s a basic human rights one. We need the .   
Cardin,SenatorCardin,left,The deadly and uneven effects of climate change are already unfolding faster than we originally thought. The Chesapeake Bay is at risk of warming water temperatures and rising sea level. We need to  now to cut emissions and create green jobs.
Cardin,SenatorCardin,left,Judge Ketanji Brown Jackson’s demeanor in the face of repeated assaults by Republican members has set her apart. She was in command of all legal subject and maintained her judicial temperament. She will be a major force on .
Cardin,SenatorCardin,left,"2 years ago we passed CARES Act to assist  owners during the COVID-19 pandemic.I’ve seen firsthand the benefits of the CARES Act, as I’ve traveled around Maryland talking to  owners who shared that they may not have survived without it."
Cardin,SenatorCardin,left,We are THREE weeks away from Tax Day. Need help filing your taxes? Use  to help you file your federal taxes. 
Cardin,SenatorCardin,left,"The National Cherry Blossom festival is a beloved tradition in DC but with climate change and rising sea levels, our cherry trees are in danger. Cherry trees around the Tidal Basin are at risk for severe root damage due to the constant inundation of water."
Cardin,SenatorCardin,left,"I still think about how hard it was in March of 2020, when we first entered the pandemic and unemployment crisis.In March of 2021,  &amp; Democrats in Congress acted and delivered by passing the .Now unemployment claims are at the lowest level since 1969."
Cardin,SenatorCardin,left,Putin is afraid – of his own people and of the West – and he is a war criminal of the vilest and most dangerous kind. The random bombing of innocent civilians on his orders should be enough to bring an indictment at the International Criminal Court in The Hague. 
Cardin,SenatorCardin,left,"To end , I will be cheering on  as they play Stanford in the . Go Terps! 🐢 |  "
Cardin,SenatorCardin,left,$25 Million in Direct Investments for Community Projects in Prince George’s and Montgomery Counties in FY2022 Funding Bill.
Cardin,SenatorCardin,left,$50 Million in Direct Investments for Baltimore Region Community Projects in FY2022 Funding Bill.
Cardin,SenatorCardin,left,$9.5 Million in Direct Investments for Eastern Shore Community Projects in FY2022 Funding Bill.
Cardin,SenatorCardin,left,$9 Million in Direct Investments for Western Maryland Community Projects in FY2022 Funding Bill.
Cardin,SenatorCardin,left,$11 Million in Direct Investments for Anne Arundel County and Southern Maryland Community Projects in FY2022 Funding Bill.
Cardin,SenatorCardin,left,On  I am highlighting the local projects that  were able to secure funding for in FY2022. I went across the state to identify local projects that could benefit from a strong federal partner. See which projects received funding ⬇️
Cardin,SenatorCardin,left,"The Taliban’s decision to shut down schools for Afghan girls, eager to get an education, is unjust. Girls deserve the same access to education as boys. Educated girls make positive contributions to their schools, countries and the world.  "
Cardin,SenatorCardin,left,Happy ! Maryland is home to a rich history and vibrant cultures. I hope everyone spends this sunny day visiting our beautiful state parks. 
Cardin,SenatorCardin,left,Too many lawmakers are more focused on discriminating against trans kids than passing legislation that improves the lives of their constituents.These attacks are dangerous for young vulnerable children’s mental health and must be stopped. 
Cardin,SenatorCardin,left,"Under ’ leadership, we are continuing our unified support of Ukraine by giving Ukrainians what they need to defend themselves and ensuring that Putin will pay a heavy price through sanctions for his war crimes. "
Cardin,SenatorCardin,left,I’m proud to join  and  on a bipartisan resolution to recognize National Women in Agriculture Day.
Cardin,SenatorCardin,left,"On National Women in Agriculture Day, I am highlighting Beatrice Pfefferkorn who served as the first woman agriculture Extension agent in MD in 1944. Pfefferkorn paved a way for others to become agriculture agents, a field that was dominated by men. "
Cardin,SenatorCardin,left,"5 years ago today, 1.2M people around the world marched for gun control legislation. Thank you to the young men and women who courageously spoke out. Your efforts are not forgotten. I will continue to fight for gun control to make our communities safer for all."
Cardin,SenatorCardin,left,"Reauthorization &amp; expansion of the Global Magnitsky law is critical to sanctioning Russian officials for human rights violations.To send a clear message to Putin that he will be held accountable, we must reauthorize Global Magnitsky ASAP. There is no good reason not to. "
Cardin,SenatorCardin,left,"From a refugee to , US Ambassador to the United Nations to the first female Secretary of State, Madeleine Albright took in lessons from every challenge and rose above them to become a powerful figure in America and around the world. Rest in Power, Madame Secretary ."
Cardin,SenatorCardin,left,"I extend my deepest condolences to her family, friends and all who she touched as a mentor and role model. Her intelligence and great presence will not be forgotten."
Cardin,SenatorCardin,left,Madeleine Albright was a force to be reckoned with. She blazed a trail across America and the globe. I know that her good counsel will be missed by all.
Cardin,SenatorCardin,left,I am confident that Judge Julie Rubin will uphold the rule of law and provide equal justice to everyone who enters her courtroom as a U.S. District Court Judge for the District of Maryland.
Cardin,SenatorCardin,left,"Judge Jackson’s story is inspiring millions of young children, especially young Black girls and boys.As Judge Jackson said, ""I stand on the shoulders of generations past who never had anything close to this opportunity."""
Cardin,SenatorCardin,left,I will continue to fight for legislation to build on the ACA to lower health care cost for Marylanders and all Americans.
Cardin,SenatorCardin,left,"12 years ago today, the  was signed into law. Millions of Americans gained access to health care and the ACA prevented insurance companies from denying health care coverage based on preexisting conditions. The ACA continues to save lives. "
Cardin,SenatorCardin,left,"Judge Jackson: ""My record demonstrates that I am not proceeding from any sort of preconceived notion about how a case comes out. I'm not ruling consistent with any sort of ideology. I'm doing what impartial and fair judges do."" An impeccable record following the rule of law."
Cardin,SenatorCardin,left,The strength and courage that Ukrainians are showing by defending their country is astounding. The U.S. must supply Ukraine with everything they need to defend themselves against Russia.  
Cardin,SenatorCardin,left,"Putin continues to commit crimes against humanity.Borys Romanchenko survived 4 Nazi concentration camps. On Friday, he was killed after his building was hit by Russian shelling. May his memory be a blessing."
Cardin,SenatorCardin,left,"Agriculture is one of Maryland’s largest commercial industries, generating more than $17 billion in revenue each year. Happy National Agriculture Day to Maryland’s farmers and farmers across the nation!  "
Cardin,SenatorCardin,left,"Today in 1972, Congress passed the  and sent it to the states for ratification. 50 yrs later, it has not been added to the Constitution though it has been ratified by the required 38 states. Here are some of the important effects that it would have.  "
Cardin,SenatorCardin,left,"Welcome to Maryland, Coach Willard. I am excited to see what you will do in College Park. Go Terps! "
Cardin,SenatorCardin,left,Vladimir Putin is a war criminal and needs to be tried for his war crimes.  
Cardin,SenatorCardin,left,Students at our HBCUS will benefit under the recently passed government funding bill’s $96 million increase for programs that strengthen HBCUs and other Minority Serving Institutions (MSIs).
Cardin,SenatorCardin,left,"Let’s go, Maryland!  are going to their 10th Sweet Sixteen under Coach . True excellence from the program and Coach Frese. |  "
Cardin,SenatorCardin,left,"For the first time ever, the Senate will begin hearings to confirm a Black woman to the United State Supreme Court. A historic hearing for an extremely well-qualified candidate who is dedicated to the rule of law."
Cardin,SenatorCardin,left,"In order to rapidly respond to emerging variants, we must keep financing pandemic prevention and response needs. I will continue to fight to ensure we get additional COVID-19 funding. Now is not the time to take our foot off the gas."
Cardin,SenatorCardin,left,Four years ago today a high school student called 911 and said “I was just shot in my school.” Words that will forever give me chills. We must provide and encourage mental health services in our schools. Gun violence is a public health emergency. 
Cardin,SenatorCardin,left,"Today is National Native HIV/AIDS Awareness Day, a day to raise awareness about the impact of HIV/AIDS on Native communities &amp; a reminder that testing for HIV is the first step in maintaining a healthy life. "
Cardin,SenatorCardin,left,Use  to help you file your federal taxes for free. 
Cardin,SenatorCardin,left,"While continued vigilance and caution are key, we know that vaccinations, booster shots, tests, and personal protective equipment can help blunt the impact of new waves.Find a vaccine near you at "
Cardin,SenatorCardin,left,"Today I am thinking of Bessie Louise Moses, a pioneer in the birth control movement, an obstetrician, gynecologist and Baltimorean. In 1927 she founded the Bureau for Contraceptive Advice, the first birth control clinic in Baltimore."
Cardin,SenatorCardin,left,"There needs to be accountability for the enablers and abusers, whether they’re parliamentarians, accountants, or lawyers. If they are committing human rights abuses, then they must be held accountable."
Cardin,SenatorCardin,left,HAPPENING NOW! Watch live at or 
Cardin,SenatorCardin,left,Thank you  for helping put the event together!
Cardin,SenatorCardin,left,I am proud to have secured $5M in federal funding to support the Mary Harvin Community Development Corporation’s Southern Streams Health and Wellness Center project that will provide community based health care in a medically underserved community. 
Cardin,SenatorCardin,left,"Autocrats like Vladimir Putin cannot operate unless they have agents who allow them to do what they do, which is why we must go after the enablers as well as the abusers."
Cardin,SenatorCardin,left,Accountability is at the heart of Magnitsky sanctions. There must be consequences for violations of human rights and blatant corruption.I thank the members of the House and  who recognize the important role that sanctions against individuals have on changing behaviors. 
